nome,tipo,caminho,pasta,tamanho_bytes,status_referencia,referenciado_em
"63284-mystery-mystic-exercise.gif","GIF","assets/media/roulette-system/63284-mystery-mystic-exercise.gif","roulette-system","1799","referenciado","dark-totem-daily.html; roulette-system.html; tasks-system.html"
"63293-mystery-legendary-exercise.gif","GIF","assets/media/roulette-system/63293-mystery-legendary-exercise.gif","roulette-system","1799","referenciado","dark-totem-daily.html; roulette-system.html; tasks-system.html"
"63299-upgrade-stone-lvl-4.gif","GIF","assets/media/roulette-system/63299-upgrade-stone-lvl-4.gif","roulette-system","3007","referenciado","roulette-system.html"
"63639-devil-ruby-outfit.gif","GIF","assets/media/roulette-system/63639-devil-ruby-outfit.gif","roulette-system","3440","referenciado","roulette-system.html"
"63641-devil-emerald-outfit.gif","GIF","assets/media/roulette-system/63641-devil-emerald-outfit.gif","roulette-system","3134","referenciado","roulette-system.html"
"adicionar-novas-tasks.png","PNG","assets/media/scripts-zerobot/adicionar-novas-tasks.png","scripts-zerobot","31166","sem referencia literal",""
"fabio-rockeiro-bot-fire-no-pe.png","PNG","assets/media/scripts-zerobot/fabio-rockeiro-bot-fire-no-pe.png","scripts-zerobot","522505","referenciado","fabio-rockeiro-scripts.html"
"fabio-rockeiro-bot-funcionando.png","PNG","assets/media/scripts-zerobot/fabio-rockeiro-bot-funcionando.png","scripts-zerobot","926779","sem referencia literal",""
"fabio-rockeiro-bot-icon.png","PNG","assets/media/scripts-zerobot/fabio-rockeiro-bot-icon.png","scripts-zerobot","18864","referenciado","category-scripts-zerobot.html; assets/js/wiki.js; assets/js/search-index.js"
"fabio-rockeiro-bot.png","PNG","assets/media/scripts-zerobot/fabio-rockeiro-bot.png","scripts-zerobot","1423752","sem referencia literal",""
"fabio-rockeiro-scripts-preview.png","PNG","assets/media/scripts-zerobot/fabio-rockeiro-scripts-preview.png","scripts-zerobot","696487","sem referencia literal",""
"gif-para-live-twitch.gif","GIF","assets/media/scripts-zerobot/gif-para-live-twitch.gif","scripts-zerobot","11385253","referenciado","fabio-rockeiro-scripts.html"
"reset-fps-fabio-rockeiro.png","PNG","assets/media/scripts-zerobot/reset-fps-fabio-rockeiro.png","scripts-zerobot","858549","sem referencia literal",""
"zerobot-carregar-script.png","PNG","assets/media/scripts-zerobot/zerobot-carregar-script.png","scripts-zerobot","179969","referenciado","fabio-rockeiro-scripts.html"
"zerobot-logo.png","PNG","assets/media/scripts-zerobot/zerobot-logo.png","scripts-zerobot","26037","referenciado","fabio-rockeiro-scripts.html"
"zerobot-xlog-reconectar-atual.png","PNG","assets/media/scripts-zerobot/zerobot-xlog-reconectar-atual.png","scripts-zerobot","304553","referenciado","fabio-rockeiro-scripts.html"
"zerobot-xlog-reconectar.png","PNG","assets/media/scripts-zerobot/zerobot-xlog-reconectar.png","scripts-zerobot","303514","sem referencia literal",""
"bounty-board.png","PNG","assets/media/tasks-system/bounty-board.png","tasks-system","1008417","referenciado","tasks-system.html"
"chest-1.png","PNG","assets/media/tasks-system/chest-1.png","tasks-system","117508","referenciado","tasks-system.html"
"chest-2.png","PNG","assets/media/tasks-system/chest-2.png","tasks-system","103599","referenciado","tasks-system.html"
"chest-3.png","PNG","assets/media/tasks-system/chest-3.png","tasks-system","104197","referenciado","tasks-system.html"
"chest-4.png","PNG","assets/media/tasks-system/chest-4.png","tasks-system","110053","referenciado","tasks-system.html"
"reward-adept.png","PNG","assets/media/tasks-system/reward-adept.png","tasks-system","367283","sem referencia literal",""
"reward-beginner.png","PNG","assets/media/tasks-system/reward-beginner.png","tasks-system","365449","sem referencia literal",""
"reward-expert.png","PNG","assets/media/tasks-system/reward-expert.png","tasks-system","409833","sem referencia literal",""
"reward-master.png","PNG","assets/media/tasks-system/reward-master.png","tasks-system","425182","sem referencia literal",""
"shop-bonuses.png","PNG","assets/media/tasks-system/shop-bonuses.png","tasks-system","1121701","referenciado","tasks-system.html"
"shop-mounts.png","PNG","assets/media/tasks-system/shop-mounts.png","tasks-system","1177089","referenciado","tasks-system.html"
"weekly-board.png","PNG","assets/media/tasks-system/weekly-board.png","tasks-system","1036407","referenciado","tasks-system.html"
"golden-raid-token.gif","GIF","assets/media/trinket-badges/golden-raid-token.gif","trinket-badges","532","referenciado","category-sistemas-do-servidor.html; dark-totem-daily.html; index.html; invasao-de-minibosses.html; spell-badge-upgrade.html; assets/js/wiki.js; assets/js/search-index.js"
"npc.png","PNG","assets/media/trinket-badges/npc.png","trinket-badges","256464","referenciado","spell-badge-upgrade.html"
"trinket-slots.png","PNG","assets/media/trinket-badges/trinket-slots.png","trinket-badges","31837","referenciado","spell-badge-upgrade.html"
"badge-slot.png","PNG","assets/media/trinket-craft/badge-slot.png","trinket-craft","3234","referenciado","sistema-de-craft.html"
"craft-display.png","PNG","assets/media/trinket-craft/craft-display.png","trinket-craft","220142","referenciado","sistema-de-craft.html"
"critical-quest.png","PNG","assets/media/trinket-craft/critical-quest.png","trinket-craft","114820","referenciado","sistema-de-craft.html"
"leech-quest.png","PNG","assets/media/trinket-craft/leech-quest.png","trinket-craft","105147","referenciado","sistema-de-craft.html"
"store.png","PNG","assets/media/trinket-craft/store.png","trinket-craft","414727","referenciado","sistema-de-craft.html"
